timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548509217918,47,Comment,200,OK,Main script 1-5,text,true,,3104,3360,10,10,http://10.17.172.226/blog/post/227-editor1,47,0,2
1548509213949,22,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,2577,2817,10,10,null,0,4053,0
1548509218001,22,Comment,200,OK,Main script 1-1,text,true,,2577,2817,10,10,http://10.17.172.226/blog/post/9-editor1,22,0,2
1548509214757,40,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,30528,896,10,10,null,0,4468,0
1548509219216,40,Go To Main Blog page,200,OK,Main script 1-8,text,true,,30528,896,10,10,http://10.17.172.226/blog/,35,0,1
1548509214721,32,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,29673,914,10,10,null,0,4892,0
1548509219591,32,Open Predefined Date,200,OK,Main script 1-7,text,true,,29673,914,10,10,http://10.17.172.226/blog/2019/01/05/default,27,0,1
1548509215771,19,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,2935,3189,10,10,null,0,4491,0
1548509220261,19,Comment,200,OK,Main script 1-6,text,true,,2935,3189,10,10,http://10.17.172.226/blog/post/106-editor2,18,0,2
1548509215642,24,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,2977,3233,10,10,null,0,4671,0
1548509220311,24,Comment,200,OK,Main script 1-3,text,true,,2977,3233,10,10,http://10.17.172.226/blog/post/272-editor1,24,0,2
1548509217056,46,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,31023,1144,10,10,null,0,3882,0
1548509220929,46,Log in as Anonymous,200,OK,Main script 1-9,text,true,,31023,1144,10,10,http://10.17.172.226/blog/,8,0,1
1548509217142,8,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,4674,173,10,10,null,0,4412,0
1548509221545,8,Go to log in page,200,OK,Main script 1-10,text,true,,4674,173,10,10,http://10.17.172.226/blog/Account/login.aspx,7,0,1
1548509217206,74,Open Large Calendar transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,79916,970,10,10,null,0,4405,0
1548509221587,74,Open Large Calendar,200,OK,Main script 1-4,text,true,,79916,970,10,10,http://10.17.172.226/blog/calendar/default.aspx,61,0,2
1548509217370,151,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,25838,912,11,11,null,0,4754,0
1548509222124,151,Go to post  post/151-editor1,200,OK,Main script 1-2,text,true,,25838,912,11,11,http://10.17.172.226/blog/post/151-editor1,146,0,1
1548509217966,32,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,29673,967,11,11,null,0,4344,0
1548509222290,32,Open Predefined Date,200,OK,Main script 1-5,text,true,,29673,967,11,11,http://10.17.172.226/blog/2019/01/05/default,27,0,1
