timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1548433459098,0,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433460099,0,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433461099,57800000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433462100,42148000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433463100,39108000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433464101,43324000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433465101,30164000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433466102,56040000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433467103,41196000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433468104,47184000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433469104,35856000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433470105,37248000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433471106,43272000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433472107,39280000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433473107,37832000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433474107,50180000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433475107,39192000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433476108,55084000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433477108,32188000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433478109,56808000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433479109,27112000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433480110,61096000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433481110,19512000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433482110,74140000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433483111,44252000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433484112,40272000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433485112,55020000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433486113,59208000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433487113,51012000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433488114,74948000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433489114,47928000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433490115,122296000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433491115,92472000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433492116,69294000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433493116,65222000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433494116,69826000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433495117,60910000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
1548433496117,46132000,10.17.172.226 Network I/O,,,,,true,,0,0,0,0,0,0,0
