timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1548507647247,52790,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507648247,49332,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507649247,15442,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507650248,26887,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507651248,17101,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507652249,13998,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507653249,23298,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507654250,17908,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507655252,22346,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507656252,17144,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507657253,17385,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507658253,17069,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507659254,12794,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507660254,11260,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507661255,22075,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507662256,22696,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507663257,24989,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507664257,13680,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507665258,22653,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507666258,20824,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507667259,16445,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507668259,21708,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507669260,25195,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507670261,53055,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507671262,43043,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507672262,29426,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507673263,21910,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507674263,15916,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507675264,37754,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507676265,25510,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507677265,26821,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507678266,24306,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507679266,30990,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507680267,28113,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507681267,24977,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507682268,21545,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507683269,29065,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507684269,21228,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
1548507685270,26139,10.17.172.226 CPU,,,,,true,,0,0,0,0,0,0,0
