timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539003536795,12,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-2,,true,,4467,170,4,4,0,153,0
1539003536860,9,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-3,,true,,4467,170,5,5,0,98,0
1539003536745,23,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-1,,true,,4467,170,5,5,0,221,0
1539003536934,55,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-4,,true,,4467,170,5,5,0,14,0
1539003537006,14,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-6,,true,,4467,170,6,6,0,12,0
1539003536963,78,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-5,,true,,4467,170,7,7,0,26,0
1539003537003,69,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-4,,true,,29840,1107,7,7,0,13,0
1539003536968,122,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-2,,true,,29840,1121,7,7,0,13,0
1539003536976,137,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-3,,true,,29840,1119,8,8,0,9,0
1539003536991,130,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-1,,true,,29840,1105,8,8,0,21,0
1539003537047,98,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-7,,true,,4467,170,8,8,0,15,0
1539003537108,37,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-8,,true,,4467,170,9,9,0,20,0
1539003537086,93,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-4,,true,,28676,119,9,9,0,7,0
1539003537104,86,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-2,,true,,28676,119,9,9,0,6,0
1539003537032,172,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-6,,true,,29840,1119,9,9,0,6,0
1539003537125,77,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-3,,true,,28676,119,9,9,0,10,0
1539003537168,59,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-9,,true,,4467,170,10,10,0,23,0
1539003537142,87,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-1,,true,,28676,119,10,10,0,24,0
1539003537067,200,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-5,,true,,29840,1107,11,11,0,8,0
1539003537214,64,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-10,,true,,4467,170,11,11,0,10,0
1539003537197,303,Go To Contact transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-2,,true,,17193,126,15,15,0,6,0
1539003537186,315,Go To Contact transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-4,,true,,17193,126,15,15,0,5,0
1539003537210,331,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-6,,true,,28676,119,14,14,0,10,0
1539003537212,317,Go To Contact transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-3,,true,,17193,126,14,14,0,24,0
1539003537264,277,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-11,,true,,4467,170,14,14,0,12,0
1539003537166,404,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-8,,true,,29840,1111,14,14,0,7,0
1539003537160,419,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-7,,true,,29840,1119,14,14,0,8,0
1539003537276,321,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-5,,true,,28676,119,14,14,0,13,0
1539003537254,342,Go To Contact transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-1,,true,,17193,126,14,14,0,22,0
1539003537344,263,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Task 1 1-13,,true,,4467,170,13,13,0,16,0
