timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539010341583,0,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010342586,41016000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010343596,34332000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010344617,46112000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010345622,38540000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010346631,33296000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010347635,33844000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010348650,53604000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010349657,83164000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010350670,61376000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010351681,46460000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010352685,37004000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010353691,102084000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010354720,91132000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010355725,52664000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010356739,49036000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010357748,31664000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010358749,44100000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010359751,45120000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010360761,83736000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010361790,44456000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010362827,36164000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010363850,32364000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010364865,30480000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010365888,62712000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010366889,60916000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010367895,35132000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010368907,47100000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010369930,54940000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010370936,46035000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010371961,54263000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010372980,50510000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010373996,43812000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010375052,55612000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010376071,26820000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010377090,35404000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010378094,49428000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010379103,71768000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010380114,60664000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010381115,41132000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010382143,25912000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010383169,52936000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010384189,65772000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010385211,67868000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010386221,34890000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010387233,51882000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010388233,31580000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010389268,45420000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010390269,61104000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010391288,41400000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010392288,37812000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010393293,31340000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
1539010394296,39648000,localhost Network I/O,,,,,true,,0,0,0,0,0,0,0
